

times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines
198.294  000.113  000.113: require('hlargs.util')
198.298  000.320  000.107: require('hlargs.parse')
198.608  000.098  000.098: require('hlargs.colorpalette')
198.612  000.209  000.112: require('hlargs.paint')
198.618  000.316  000.107: require('hlargs.bufdata')
198.623  000.755  000.120: require('hlargs.events')
198.626  000.863  000.108: require('hlargs')
198.802  000.115  000.115: require('lspkind')
199.237  000.107  000.107: require('material.util.config')
199.279  000.272  000.164: require('material')
199.525  000.095  000.095: require('nvim-gps.utils')
199.533  000.240  000.144: require('nvim-gps')
200.011  000.103  000.103: require('lsp-inlayhints.config')
200.223  000.093  000.093: require('lsp-inlayhints.utils')
200.432  000.108  000.108: require('lsp-inlayhints.store')
200.438  000.210  000.102: require('lsp-inlayhints.adapter')
200.463  000.448  000.144: require('lsp-inlayhints.core')
200.466  000.670  000.118: require('lsp-inlayhints')
200.638  000.105  000.105: require('ufo')
200.849  000.105  000.105: require('ufo.utils')
201.150  000.090  000.090: require('promise-async.utils')
201.246  000.093  000.093: require('promise-async.error')
201.351  000.099  000.099: require('promise-async.loop')
201.358  000.406  000.124: require('promise')
201.499  000.138  000.138: require('ufo.lib.log')
201.503  000.651  000.107: require('ufo.provider')
201.750  000.140  000.140: require('ufo.config')
201.948  000.098  000.098: require('promise-async.compat')
201.953  000.198  000.101: require('async')
202.139  000.089  000.089: require('ufo.lib.disposable')
202.143  000.185  000.097: require('ufo.lib.event')
202.442  000.098  000.098: require('ufo.model.buffer')
202.536  000.091  000.091: require('ufo.model.foldedline')
202.543  000.300  000.111: require('ufo.model.foldbuffer')
202.645  000.098  000.098: require('ufo.bufmanager')
202.851  000.107  000.107: require('ufo.wffi')
202.854  000.205  000.098: require('ufo.fold.driver')
202.858  000.712  000.109: require('ufo.fold.manager')
202.958  000.095  000.095: require('ufo.lib.debounce')
202.982  001.477  000.145: require('ufo.fold')
203.320  000.098  000.098: require('ufo.highlight')
203.416  000.092  000.092: require('ufo.render.extmark')
203.635  000.120  000.120: require('vim.treesitter.highlighter')
203.638  000.218  000.098: require('ufo.render.treesitter')
203.734  000.094  000.094: require('ufo.render.match')
203.739  000.648  000.146: require('ufo.render')
203.744  000.758  000.110: require('ufo.decorator')
203.972  000.110  000.110: require('ufo.preview.floatwin')
204.071  000.095  000.095: require('ufo.preview.scrollbar')
204.167  000.093  000.093: require('ufo.preview.winbar')
204.264  000.094  000.094: require('ufo.preview.keymap')
204.273  000.526  000.134: require('ufo.preview')
204.279  003.637  000.120: require('ufo.main')
204.635  000.123  000.123: require('lsp-colors')
205.146  000.260  000.260: require('surround.utils')
205.151  000.363  000.103: require('surround.parser')
205.157  000.501  000.138: require('surround')
206.032  000.187  000.187: require('vgit.core.assertion')
206.037  000.361  000.174: require('vgit.core.env')
206.203  000.163  000.163: require('vgit.core.loop')
206.871  000.176  000.176: require('vgit.core.utils.str')
207.154  000.256  000.256: require('vgit.core.utils.list')
207.438  000.124  000.124: require('vgit.core.utils.math')
207.442  000.267  000.143: require('vgit.core.utils.date')
207.581  000.135  000.135: require('vgit.core.utils.object')
207.584  001.008  000.174: require('vgit.core.utils')
207.684  000.097  000.097: require('vgit.core.Object')
207.689  001.212  000.107: require('vgit.core.Config')
207.694  001.341  000.129: require('vgit.settings.signs')
207.695  001.488  000.147: require('vgit.core.sign')
208.014  000.141  000.141: require('vgit.core.fs')
208.124  000.106  000.106: require('vgit.git.cli.models.Status')
208.345  000.123  000.123: require('vgit.core.console')
208.451  000.102  000.102: require('vgit.core.ReadStream')
208.455  000.327  000.102: require('vgit.git.GitReadStream')
208.558  000.099  000.099: require('vgit.git.cli.models.Hunk')
208.656  000.094  000.094: require('vgit.git.cli.models.Log')
208.757  000.098  000.098: require('vgit.git.cli.models.File')
208.858  000.098  000.098: require('vgit.git.cli.models.Blame')
208.950  000.089  000.089: require('vgit.settings.git')
209.013  001.315  000.264: require('vgit.git.cli.Git')
209.265  000.136  000.136: require('vgit.core.Set')
209.279  000.257  000.121: require('vgit.Command')
209.421  000.102  000.102: require('vgit.core.keymap')
209.630  000.111  000.111: require('vgit.core.Namespace')
209.635  000.210  000.099: require('vgit.core.renderer')
209.830  000.099  000.099: require('vgit.core.event')
210.125  000.104  000.104: require('vgit.core.Rgb')
210.237  000.109  000.109: require('vgit.vendor.bit')
210.260  000.327  000.114: require('vgit.core.Color')
210.271  000.437  000.110: require('vgit.settings.hls')
210.371  000.097  000.097: require('vgit.core.event_type')
210.374  000.736  000.102: require('vgit.core.highlight')
210.591  000.102  000.102: require('vgit.core.Window')
210.688  000.092  000.092: require('vgit.git.git_buffer_store')
210.875  000.088  000.088: require('vgit.settings.live_gutter')
210.878  000.186  000.098: require('vgit.features.buffer.Hunks.navigation')
210.981  000.100  000.100: require('vgit.features.buffer.Hunks.NavigationVirtualText')
210.987  000.609  000.129: require('vgit.features.buffer.Hunks')
211.079  000.090  000.090: require('vgit.settings.scene')
211.386  000.091  000.091: require('vgit.ui.Scene')
211.733  000.134  000.134: require('vgit.git.cli.models.Patch')
211.757  000.258  000.124: require('vgit.git.GitObject')
211.779  000.388  000.131: require('vgit.core.Buffer')
212.011  000.096  000.096: require('vgit.ui.dimensions')
212.106  000.091  000.091: require('vgit.settings.symbols')
212.334  000.123  000.123: require('vgit.ui.Component')
212.561  000.124  000.124: require('vgit.ui.elements.LineNumberElement')
212.676  000.108  000.108: require('vgit.ui.elements.HeaderElement')
212.778  000.098  000.098: require('vgit.ui.elements.FooterElement')
212.782  000.445  000.115: require('vgit.ui.ComponentPlot')
212.968  000.087  000.087: require('vgit.core.icons')
212.974  000.189  000.102: require('vgit.ui.decorations.HeaderTitle')
213.071  000.094  000.094: require('vgit.ui.decorations.Notification')
213.081  000.971  000.120: require('vgit.ui.components.CodeComponent')
213.092  001.310  000.151: require('vgit.ui.views.CodeView')
213.292  000.102  000.102: require('vgit.ui.components.AppBarComponent')
213.296  000.201  000.099: require('vgit.ui.views.AppBarView')
213.716  000.131  000.131: require('vgit.vendor.dmp')
213.814  000.093  000.093: require('vgit.services.diff.DiffDTO')
213.818  000.331  000.107: require('vgit.services.diff.Diff')
213.820  000.424  000.093: require('vgit.services.diff')
213.823  000.524  000.101: require('vgit.features.screens.DiffScreen.Store')
213.919  000.093  000.093: require('vgit.settings.diff_preview')
214.022  000.099  000.099: require('vgit.features.screens.DiffScreen.Mutation')
214.043  002.859  000.153: require('vgit.features.screens.DiffScreen')
214.347  000.102  000.102: require('vgit.ui.components.PresentationalComponent')
214.365  000.217  000.115: require('vgit.ui.views.SimpleView')
214.479  000.111  000.111: require('vgit.features.screens.DebugScreen.Store')
214.492  000.445  000.118: require('vgit.features.screens.DebugScreen')
214.911  000.111  000.111: require('vgit.ui.TableGenerator')
214.921  000.219  000.108: require('vgit.ui.components.TableComponent')
214.925  000.320  000.101: require('vgit.ui.views.TableView')
215.039  000.108  000.108: require('vgit.features.screens.HistoryScreen.Store')
215.043  000.548  000.120: require('vgit.features.screens.HistoryScreen')
215.249  000.101  000.101: require('vgit.ui.views.LineBlameView')
215.349  000.096  000.096: require('vgit.features.screens.LineBlameScreen.Store')
215.353  000.307  000.110: require('vgit.features.screens.LineBlameScreen')
215.578  000.099  000.099: require('vgit.ui.FSListGenerator')
215.833  000.151  000.151: require('vgit.ui.components.FoldableListComponent')
215.841  000.260  000.109: require('vgit.ui.views.FoldableListView')
215.978  000.133  000.133: require('vgit.features.screens.ProjectDiffScreen.Store')
216.098  000.116  000.116: require('vgit.features.screens.ProjectDiffScreen.Mutation')
216.200  000.099  000.099: require('vgit.settings.project_diff_preview')
216.234  000.879  000.173: require('vgit.features.screens.ProjectDiffScreen')
216.537  000.129  000.129: require('vgit.features.screens.ProjectHunksScreen.Store')
216.542  000.266  000.137: require('vgit.features.screens.ProjectHunksScreen')
216.834  000.115  000.115: require('vgit.ui.views.GutterBlameView')
216.941  000.103  000.103: require('vgit.features.screens.GutterBlameScreen.Store')
216.945  000.400  000.182: require('vgit.features.screens.GutterBlameScreen')
217.247  000.110  000.110: require('vgit.ui.views.GitLogsView')
217.351  000.100  000.100: require('vgit.features.screens.ProjectLogsScreen.Store')
217.355  000.408  000.198: require('vgit.features.screens.ProjectLogsScreen')
217.578  000.098  000.098: require('vgit.features.screens.ProjectStashScreen.Store')
217.581  000.224  000.126: require('vgit.features.screens.ProjectStashScreen')
217.795  000.104  000.104: require('vgit.features.screens.ProjectCommitsScreen.Store')
217.799  000.215  000.111: require('vgit.features.screens.ProjectCommitsScreen')
217.805  006.723  000.172: require('vgit.ui.screen_manager')
218.002  000.090  000.090: require('vgit.git.GitBuffer')
218.096  000.090  000.090: require('vgit.settings.live_blame')
218.114  000.304  000.124: require('vgit.features.buffer.LiveBlame')
218.226  000.109  000.109: require('vgit.features.buffer.LiveGutter')
218.439  000.103  000.103: require('vgit.settings.authorship_code_lens')
218.444  000.213  000.110: require('vgit.features.buffer.AuthorshipCodeLens')
218.550  000.101  000.101: require('vgit.features.quickfix.ProjectHunksQuickfix')
218.585  013.079  000.300: require('vgit')
219.599  000.095  000.095: require('cmp.utils.debug')
219.818  000.115  000.115: require('cmp.utils.char')
219.830  000.226  000.111: require('cmp.utils.str')
219.981  000.148  000.148: require('cmp.utils.pattern')
220.331  000.100  000.100: require('cmp.utils.misc')
220.425  000.090  000.090: require('cmp.utils.buffer')
220.529  000.100  000.100: require('cmp.utils.api')
220.535  000.427  000.138: require('cmp.utils.keymap')
220.539  000.552  000.125: require('cmp.utils.feedkeys')
220.648  000.107  000.107: require('cmp.utils.async')
220.957  000.118  000.118: require('cmp.types.cmp')
221.125  000.164  000.164: require('cmp.types.lsp')
221.236  000.106  000.106: require('cmp.types.vim')
221.239  000.490  000.101: require('cmp.types')
221.335  000.094  000.094: require('cmp.utils.cache')
221.340  000.687  000.104: require('cmp.context')
221.638  000.098  000.098: require('cmp.config.mapping')
221.838  000.099  000.099: require('cmp.config.compare')
221.841  000.197  000.098: require('cmp.config.default')
221.854  000.407  000.112: require('cmp.config')
222.059  000.092  000.092: require('cmp.matcher')
222.066  000.210  000.118: require('cmp.entry')
222.074  000.733  000.115: require('cmp.source')
222.256  000.085  000.085: require('cmp.utils.event')
222.457  000.102  000.102: require('cmp.utils.window')
222.461  000.201  000.099: require('cmp.view.docs_view')
222.670  000.096  000.096: require('cmp.utils.autocmd')
222.681  000.217  000.122: require('cmp.view.custom_entries_view')
222.797  000.113  000.113: require('cmp.view.wildmenu_entries_view')
222.902  000.102  000.102: require('cmp.view.native_entries_view')
223.003  000.098  000.098: require('cmp.view.ghost_text_view')
223.011  000.934  000.118: require('cmp.view')
223.076  003.707  000.226: require('cmp.core')
223.285  000.101  000.101: require('cmp.config.sources')
223.383  000.092  000.092: require('cmp.config.window')
223.426  004.185  000.285: require('cmp')
227.450  000.036  000.036: sourcing /Users/dNehrig/.local/share/nvim/site/pack/packer/opt/tabout.nvim/plugin/tabout.vim
228.107  000.091  000.091: require('tabout.config')
228.112  000.193  000.102: require('tabout.logger')
228.205  000.090  000.090: require('tabout.utils')
228.399  000.096  000.096: require('tabout.node')
228.403  000.194  000.098: require('tabout.tab')
228.407  000.611  000.133: require('tabout')
229.877  000.119  000.119: require('config.plugins.configs.autopairs')
230.096  000.090  000.090: require('nvim-autopairs._log')
230.203  000.104  000.104: require('nvim-autopairs.utils')
230.550  000.103  000.103: require('nvim-autopairs.conds')
230.556  000.219  000.117: require('nvim-autopairs.rule')
230.558  000.321  000.101: require('nvim-autopairs.rules.basic')
230.566  000.684  000.170: require('nvim-autopairs')
230.685  000.100  000.100: require('nvim-autopairs.fastwrap')
231.338  000.094  000.094: require('nvim-autopairs.completion.handlers')
231.344  000.219  000.125: require('nvim-autopairs.completion.cmp')
232.417  000.088  000.088: require('luasnip.util.types')
232.521  000.100  000.100: require('luasnip.util.ext_opts')
232.614  000.089  000.089: require('luasnip.extras.filetype_functions')
232.704  000.087  000.087: require('luasnip.session')
232.996  000.101  000.101: require('luasnip.util.util')
233.099  000.099  000.099: require('luasnip.nodes.util')
233.183  000.080  000.080: require('luasnip.util.events')
233.189  000.390  000.110: require('luasnip.nodes.node')
233.328  000.087  000.087: require('luasnip.util.extend_decorator')
233.334  000.626  000.149: require('luasnip.nodes.insertNode')
233.546  000.086  000.086: require('luasnip.util.mark')
233.750  000.091  000.091: require('luasnip.nodes.textNode')
234.225  000.386  000.386: require('luasnip.util._builtin_vars')
234.351  000.595  000.209: require('luasnip.util.environ')
234.489  000.126  000.126: require('luasnip.util.pattern_tokenizer')
234.574  000.082  000.082: require('luasnip.util.dict')
234.666  000.088  000.088: require('luasnip.session.snippet_collection')
234.726  001.177  000.195: require('luasnip.nodes.snippet')
234.738  001.402  000.139: require('luasnip.nodes.choiceNode')
234.872  000.123  000.123: require('luasnip.nodes.functionNode')
234.989  000.113  000.113: require('luasnip.nodes.dynamicNode')
235.112  000.120  000.120: require('luasnip.nodes.restoreNode')
235.200  000.084  000.084: require('luasnip.nodes.absolute_indexer')
235.298  000.095  000.095: require('luasnip.extras')
235.493  000.096  000.096: require('luasnip.util.str')
235.498  000.194  000.098: require('luasnip.extras.fmt')
235.740  000.082  000.082: require('luasnip.extras.conditions')
235.821  000.078  000.078: require('luasnip.extras.conditions.show')
235.854  000.275  000.114: require('luasnip.extras.conditions.expand')
235.856  000.356  000.081: require('luasnip.extras.expand_conditions')
235.952  000.089  000.089: require('luasnip.extras.postfix')
236.222  000.087  000.087: require('luasnip.util.parser.neovim_ast')
242.019  000.095  000.095: require('luasnip.util.directed_graph')
242.027  005.983  005.802: require('luasnip.util.parser.ast_utils')
242.214  000.083  000.083: require('luasnip.util.functions')
242.221  000.191  000.107: require('luasnip.util.parser.ast_parser')
242.354  000.131  000.131: require('luasnip.util.parser.neovim_parser')
242.363  006.407  000.102: require('luasnip.util.parser')
242.596  010.383  000.411: require('luasnip.config')
242.643  010.563  000.180: sourcing /Users/dNehrig/.local/share/nvim/site/pack/packer/opt/LuaSnip/plugin/luasnip.vim
242.949  000.017  000.017: sourcing /Users/dNehrig/.local/share/nvim/site/pack/packer/opt/LuaSnip/ftdetect/snippets.vim
243.243  000.117  000.117: require('config.plugins.configs.cmp.luasnip')
243.553  000.083  000.083: require('luasnip.loaders._caches')
243.676  000.118  000.118: require('luasnip.util.path')
243.689  000.326  000.125: require('luasnip.loaders')
243.714  000.468  000.142: require('luasnip')
244.307  000.095  000.095: require('luasnip.loaders.util')
244.400  000.088  000.088: require('luasnip.nodes.snippetProxy')
244.403  000.303  000.120: require('luasnip.loaders.from_vscode')
264.084  000.036  000.036: sourcing /Users/dNehrig/.local/share/nvim/site/pack/packer/opt/rust.vim/ftdetect/rust.vim
264.094  180.961  071.099: sourcing /Users/dNehrig/.config/nvim/plugin/packer_compiled.lua
264.860  000.070  000.070: sourcing /usr/local/Cellar/neovim/HEAD-a069e88/share/nvim/runtime/plugin/man.lua
264.899  008.494: loading rtp plugins
266.741  000.108  000.108: require('vim.fs')
266.832  000.086  000.086: require('bufferline.animate')
267.201  000.091  000.091: require('bufferline.options')
267.319  000.088  000.088: require('bufferline.utils')
267.325  000.305  000.126: require('bufferline.buffer')
267.330  000.408  000.103: require('bufferline.state')
267.334  000.500  000.092: require('bufferline.bbye')
267.423  000.086  000.086: require('bufferline.jump_mode')
267.597  000.086  000.086: require('bufferline.icons')
267.602  000.176  000.090: require('bufferline.layout')
267.857  000.131  000.131: require('bufferline.highlight')
267.871  000.267  000.137: require('bufferline.render')
267.880  001.350  000.126: require('bufferline.api')
267.885  001.487  000.137: require('bufferline')
268.499  002.141  000.654: sourcing /Users/dNehrig/.local/share/nvim/site/pack/packer/start/barbar.nvim/plugin/bufferline.lua
273.899  000.430  000.430: sourcing /Users/dNehrig/.local/share/nvim/site/pack/packer/start/copilot.vim/autoload/copilot.vim
273.957  005.066  004.636: sourcing /Users/dNehrig/.local/share/nvim/site/pack/packer/start/copilot.vim/plugin/copilot.vim
274.620  000.139  000.139: sourcing /Users/dNehrig/.local/share/nvim/site/pack/packer/start/dap-buddy.nvim/plugin/dap-buddy.vim
275.336  000.077  000.077: sourcing /Users/dNehrig/.local/share/nvim/site/pack/packer/start/FixCursorHold.nvim/plugin/fix_cursorhold_nvim.vim
277.440  001.306  001.306: sourcing /Users/dNehrig/.local/share/nvim/site/pack/packer/start/lightspeed.nvim/plugin/init.lua
277.880  000.148  000.148: sourcing /Users/dNehrig/.local/share/nvim/site/pack/packer/start/lsp-colors.nvim/plugin/lsp-colors.vim
279.073  000.078  000.078: sourcing /Users/dNehrig/.local/share/nvim/site/pack/packer/start/mkdir.nvim/plugin/mkdir.lua
279.491  000.052  000.052: sourcing /Users/dNehrig/.local/share/nvim/site/pack/packer/start/neogit/plugin/neogit.lua
280.215  000.121  000.121: require('cmp.utils.highlight')
280.607  000.566  000.444: sourcing /Users/dNehrig/.local/share/nvim/site/pack/packer/start/nvim-cmp/plugin/cmp.lua
281.117  000.114  000.114: require('nvim-gps.internal')
281.124  000.142  000.028: sourcing /Users/dNehrig/.local/share/nvim/site/pack/packer/start/nvim-gps/plugin/nvim-gps.vim
281.811  000.094  000.094: sourcing /Users/dNehrig/.local/share/nvim/site/pack/packer/start/nvim-lspconfig/plugin/lspconfig.lua
283.270  000.729  000.729: sourcing /Users/dNehrig/.local/share/nvim/site/pack/packer/start/nvim-treesitter/plugin/nvim-treesitter.lua
283.810  000.138  000.138: require('nvim-treesitter-textobjects')
284.549  000.130  000.130: require('nvim-treesitter.textobjects.shared')
284.555  000.273  000.143: require('nvim-treesitter.textobjects.select')
284.809  000.112  000.112: require('nvim-treesitter.textobjects.attach')
284.819  000.240  000.128: require('nvim-treesitter.textobjects.move')
285.039  000.112  000.112: require('nvim-treesitter.textobjects.swap')
285.209  000.120  000.120: require('nvim-treesitter.textobjects.lsp_interop')
285.234  001.592  000.709: sourcing /Users/dNehrig/.local/share/nvim/site/pack/packer/start/nvim-treesitter-textobjects/plugin/nvim-treesitter-textobjects.vim
285.851  000.113  000.113: require('nvim-treesitter-textsubjects')
286.100  000.385  000.272: sourcing /Users/dNehrig/.local/share/nvim/site/pack/packer/start/nvim-treesitter-textsubjects/plugin/nvim-treesitter-textsubjects.vim
286.969  000.092  000.092: require('nvim-ts-autotag._log')
286.975  000.193  000.101: require('nvim-ts-autotag.utils')
286.987  000.336  000.144: require('nvim-ts-autotag.internal')
286.989  000.452  000.115: require('nvim-ts-autotag')
287.115  000.604  000.152: sourcing /Users/dNehrig/.local/share/nvim/site/pack/packer/start/nvim-ts-autotag/plugin/nvim-ts-autotag.vim
287.642  000.107  000.107: require('ts_context_commentstring')
287.684  000.170  000.063: sourcing /Users/dNehrig/.local/share/nvim/site/pack/packer/start/nvim-ts-context-commentstring/plugin/ts_context_commentstring.vim
288.212  000.045  000.045: sourcing /Users/dNehrig/.local/share/nvim/site/pack/packer/start/nvim-web-devicons/plugin/nvim-web-devicons.vim
288.875  000.111  000.111: require('nvim-yati.config')
288.879  000.233  000.122: require('nvim-yati')
289.017  000.397  000.164: sourcing /Users/dNehrig/.local/share/nvim/site/pack/packer/start/nvim-yati/plugin/nvim-yati.vim
289.687  000.048  000.048: sourcing /Users/dNehrig/.local/share/nvim/site/pack/packer/start/plenary.nvim/plugin/plenary.vim
290.122  000.038  000.038: sourcing /Users/dNehrig/.local/share/nvim/site/pack/packer/start/presence.nvim/plugin/presence.vim
291.802  000.266  000.266: sourcing /Users/dNehrig/.local/share/nvim/site/pack/packer/start/telescope.nvim/plugin/telescope.lua
292.309  000.022  000.022: sourcing /Users/dNehrig/.local/share/nvim/site/pack/packer/start/which-key.nvim/plugin/which-key.vim
292.807  000.031  000.031: sourcing /Users/dNehrig/.local/share/nvim/site/pack/packer/start/window-picker.nvim/plugin/window-picker.vim
293.159  014.123: loading packages
294.239  000.013  000.013: sourcing /Users/dNehrig/.local/share/nvim/site/pack/packer/opt/vim-matchup/after/plugin/matchit.vim
294.510  000.058  000.058: sourcing /Users/dNehrig/.local/share/nvim/site/pack/packer/start/cmp-nvim-lsp/after/plugin/cmp_nvim_lsp.lua
295.201  000.091  000.091: require('cmp_buffer.timer')
295.207  000.203  000.112: require('cmp_buffer.buffer')
295.211  000.324  000.121: require('cmp_buffer.source')
295.213  000.449  000.125: require('cmp_buffer')
295.238  000.519  000.070: sourcing /Users/dNehrig/.local/share/nvim/site/pack/packer/opt/cmp-buffer/after/plugin/cmp_buffer.lua
295.632  000.132  000.132: require('cmp_path')
295.701  000.238  000.106: sourcing /Users/dNehrig/.local/share/nvim/site/pack/packer/opt/cmp-path/after/plugin/cmp_path.lua
296.089  000.118  000.118: require('cmp-spell')
296.132  000.206  000.088: sourcing /Users/dNehrig/.local/share/nvim/site/pack/packer/opt/cmp-spell/after/plugin/cmp-spell.lua
296.615  000.127  000.127: require('cmp_luasnip')
296.676  000.267  000.140: sourcing /Users/dNehrig/.local/share/nvim/site/pack/packer/opt/cmp_luasnip/after/plugin/cmp_luasnip.lua
297.095  000.128  000.128: require('cmp_nvim_lsp_signature_help')
297.153  000.240  000.112: sourcing /Users/dNehrig/.local/share/nvim/site/pack/packer/opt/cmp-nvim-lsp-signature-help/after/plugin/cmp_nvim_lsp_signature_help.lua
297.607  000.199  000.199: require('cmp_cmdline')
297.661  000.292  000.094: sourcing /Users/dNehrig/.local/share/nvim/site/pack/packer/opt/cmp-cmdline/after/plugin/cmp_cmdline.lua
297.831  002.841: loading after plugins
297.855  000.024: inits 3
300.228  002.373: reading ShaDa
300.915  000.085  000.085: sourcing /Users/dNehrig/.local/share/nvim/site/pack/packer/opt/vim-matchup/autoload/matchup/ts_engine.vim
301.179  000.104  000.104: require('treesitter-matchup.third-party.query')
301.271  000.087  000.087: require('treesitter-matchup.third-party.lru')
301.355  000.081  000.081: require('treesitter-matchup.util')
301.367  000.422  000.150: require('treesitter-matchup.internal')
302.030  000.029  000.029: sourcing /Users/dNehrig/.local/share/nvim/site/pack/packer/opt/vim-matchup/autoload/matchup/re.vim
303.018  000.137  000.137: sourcing /Users/dNehrig/.local/share/nvim/site/pack/packer/opt/vim-matchup/autoload/matchup/util.vim
306.247  000.131  000.131: require('luasnip.loaders.from_lua')
306.386  000.109  000.109: require('luasnip.loaders.from_snipmate')
306.519  005.378: opening buffers
306.933  000.413: BufEnter autocommands
306.935  000.003: editing files in windows
308.341  000.116  000.116: require('which-key.plugins')
308.458  000.113  000.113: require('which-key.plugins.registers')
308.585  000.121  000.121: require('which-key.mappings')
309.940  000.238  000.238: require('which-key.plugins.marks')
311.432  000.274  000.274: require('which-key.plugins.presets')
311.687  000.250  000.250: require('which-key.plugins.presets.misc')
312.053  000.284  000.284: require('which-key.colors')
331.501  000.203  000.203: require('noice.util.lazy')
331.509  000.414  000.211: require('noice')
331.966  000.167  000.167: require('noice.config')
332.264  000.100  000.100: require('noice.util.call')
332.268  000.298  000.198: require('noice.util')
332.271  000.759  000.294: require('noice.health')
332.695  023.192: VimEnter autocommands
332.698  000.002: UIEnter autocommands
337.396  000.177  000.177: sourcing /usr/local/Cellar/neovim/HEAD-a069e88/share/nvim/runtime/autoload/provider/clipboard.vim
337.404  004.530: before starting main loop
338.033  000.097  000.097: sourcing /Users/dNehrig/.local/share/nvim/site/pack/packer/opt/vim-matchup/autoload/matchup/pos.vim
339.014  000.389  000.389: sourcing /Users/dNehrig/.local/share/nvim/site/pack/packer/opt/vim-matchup/autoload/matchup/delim.vim
343.331  000.150  000.150: require('config.plugins.configs.dap.attach')
343.771  000.128  000.128: require('dap.utils')
343.818  000.482  000.355: require('dap')
344.708  006.185: first screen update
344.710  000.002: --- NVIM STARTED ---
